STATISTIC,Statistic Label,TLIST(A1),Year,C04313V05092,Type of Expenditure on Education,UNIT,VALUE
CEPHA18C01,Government Expenditure on Education,1991,1991,210,Total Universities and Colleges,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,220,Total Dublin Institute for Advanced Studies,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,230,Total Science and Art,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,250,Total Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1991,1991,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1991,1991,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,310,Residential Homes and Special Schools,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1991,1991,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,100,Administration,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,110,Teacher Training - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,120,Teacher Salary - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,130,Teacher Pension - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,140,Miscellaneous - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,150,Appropriations in Aid (deduct) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,160,Total Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,170,Total Secondary Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,180,State funds - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1992,1992,190,Local rates - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1992,1992,200,Total Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1992,1992,210,Total Universities and Colleges,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,220,Total Dublin Institute for Advanced Studies,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,230,Total Science and Art,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,250,Total Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1992,1992,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1992,1992,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,300,Department of Education Expenditure,£,1418400000
CEPHA18C01,Government Expenditure on Education,1992,1992,310,Residential Homes and Special Schools,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,320,Other Government Departments,£,17100000
CEPHA18C01,Government Expenditure on Education,1992,1992,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1992,1992,350,Total Net Expenditure,£,1487300000
CEPHA18C01,Government Expenditure on Education,1993,1993,100,Administration,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,110,Teacher Training - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,120,Teacher Salary - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,130,Teacher Pension - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,140,Miscellaneous - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,150,Appropriations in Aid (deduct) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,160,Total Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,170,Total Secondary Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,180,State funds - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1993,1993,190,Local rates - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1993,1993,200,Total Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1993,1993,210,Total Universities and Colleges,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,220,Total Dublin Institute for Advanced Studies,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,230,Total Science and Art,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,250,Total Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1993,1993,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1993,1993,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,300,Department of Education Expenditure,£,1594800000
CEPHA18C01,Government Expenditure on Education,1993,1993,310,Residential Homes and Special Schools,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,320,Other Government Departments,£,12000000
CEPHA18C01,Government Expenditure on Education,1993,1993,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1993,1993,350,Total Net Expenditure,£,1627800000
CEPHA18C01,Government Expenditure on Education,1994,1994,100,Administration,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,110,Teacher Training - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,120,Teacher Salary - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,130,Teacher Pension - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,140,Miscellaneous - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,150,Appropriations in Aid (deduct) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,160,Total Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,170,Total Secondary Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,180,State funds - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1994,1994,190,Local rates - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1994,1994,200,Total Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1994,1994,210,Total Universities and Colleges,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,220,Total Dublin Institute for Advanced Studies,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,230,Total Science and Art,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,250,Total Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,260,First Level Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,270,Second Level Education (Post Primary),£,
CEPHA18C01,Government Expenditure on Education,1994,1994,280,Third Level Education (Higher Education),£,
CEPHA18C01,Government Expenditure on Education,1994,1994,290,Office of the Minister for Education,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,310,Residential Homes and Special Schools,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,330,Total Gross Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,340,Total Appropropriations in Aid,£,
CEPHA18C01,Government Expenditure on Education,1994,1994,350,Total Net Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,100,Administration,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,110,Teacher Training - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,120,Teacher Salary - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,130,Teacher Pension - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,140,Miscellaneous - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,150,Appropriations in Aid (deduct) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,160,Total Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,170,Total Secondary Education,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,180,State funds - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1995,1995,190,Local rates - Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1995,1995,200,Total Technical (Vocational),£,
CEPHA18C01,Government Expenditure on Education,1995,1995,210,Total Universities and Colleges,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,220,Total Dublin Institute for Advanced Studies,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,230,Total Science and Art,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,240,Total Reformatory and Industrial Schools,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,250,Total Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,260,First Level Education,£,643500000
CEPHA18C01,Government Expenditure on Education,1995,1995,270,Second Level Education (Post Primary),£,735500000
CEPHA18C01,Government Expenditure on Education,1995,1995,280,Third Level Education (Higher Education),£,415000000
CEPHA18C01,Government Expenditure on Education,1995,1995,290,Office of the Minister for Education,£,96900000
CEPHA18C01,Government Expenditure on Education,1995,1995,300,Department of Education Expenditure,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,310,Residential Homes and Special Schools,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,320,Other Government Departments,£,
CEPHA18C01,Government Expenditure on Education,1995,1995,330,Total Gross Expenditure,£,2069600000
CEPHA18C01,Government Expenditure on Education,1995,1995,340,Total Appropropriations in Aid,£,178700000
CEPHA18C01,Government Expenditure on Education,1995,1995,350,Total Net Expenditure,£,1890900000
CEPHA18C01,Government Expenditure on Education,1996,1996,100,Administration,£,
CEPHA18C01,Government Expenditure on Education,1996,1996,110,Teacher Training - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1996,1996,120,Teacher Salary - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1996,1996,130,Teacher Pension - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1996,1996,135,Teacher Pension (Grants in Aid) - Primary Education,£,
CEPHA18C01,Government Expenditure on Education,1996,1996,140,Miscellaneous - Primary Education,£,
